City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,jalingo,8.8833,11.3667,300.51,67,97,2.57,NG,1684103917
366,ilulissat,69.2167,-51.1,271.16,80,53,3.6,GL,1684103880
367,tocopilla,-22.092,-70.1979,292.82,77,35,0.57,CL,1684103917
368,two rivers,44.1539,-87.5693,287.0,53,0,3.6,US,1684103918
369,awbari,26.5921,12.7805,305.3,14,90,4.51,LY,1684103918
370,rosarito,32.3333,-117.0333,295.17,67,9,2.98,MX,1684103918
371,rurrenabaque,-14.4413,-67.5278,295.5,78,6,0.64,BO,1684103918
372,kirakira,-10.4544,161.9205,302.38,74,99,0.9,SB,1684103918
373,port-gentil,-0.7193,8.7815,301.13,94,40,4.12,GA,1684103918
374,beyneu,45.3167,55.2,285.34,82,100,3.78,KZ,1684103919
375,tura,25.5198,90.2201,292.52,67,36,1.07,IN,1684103919
376,ketchikan,55.3422,-131.6461,292.41,63,0,5.14,US,1684103736
377,grand gaube,-20.0064,57.6608,296.69,82,11,0.89,MU,1684103919
378,carroll,39.5501,-77.0164,298.32,31,0,3.09,US,1684103919
379,chapais,49.7834,-74.8492,287.03,41,55,4.45,CA,1684103920
380,waingapu,-9.6567,120.2641,295.41,78,58,2.91,ID,1684103920
381,pacific grove,36.6177,-121.9166,293.97,74,0,6.71,US,1684103873
382,port hardy,50.6996,-127.4199,295.25,53,0,3.6,CA,1684103682
383,newport,51.5877,-2.9984,285.99,88,100,3.36,GB,1684103920
384,padang,-0.9492,100.3543,299.19,89,59,1.84,ID,1684103920
385,methoni,36.8197,21.7049,292.71,66,86,4.03,GR,1684103921
386,sampit,-2.5333,112.95,296.57,94,37,0.57,ID,1684103921
387,bingol,38.8847,40.4939,279.51,63,0,3.32,TR,1684103921
388,wukari,7.85,9.7833,297.59,86,100,1.76,NG,1684103921
389,isangel,-19.55,169.2667,298.21,73,100,7.54,VU,1684103921
390,cienaga de oro,8.8744,-75.6203,303.01,90,100,2.12,CO,1684103922
391,knoxville,35.9606,-83.9207,299.88,74,0,1.54,US,1684103777
392,novosibirsk,55.0411,82.9344,273.76,44,0,2.0,RU,1684103897
393,caetite,-14.0694,-42.475,293.25,91,100,4.01,BR,1684103658
394,luderitz,-26.6481,15.1594,289.67,44,0,4.75,NA,1684103922
395,itamaraju,-17.0392,-39.5311,294.22,96,5,0.56,BR,1684103923
396,sao filipe,14.8961,-24.4956,296.21,80,33,3.57,CV,1684103923
397,kamenka,51.3223,42.7678,281.97,89,37,3.62,RU,1684103923
398,darapidap,17.2131,120.4114,300.57,78,95,0.55,PH,1684103923
399,horadiz,39.4488,47.3353,284.58,89,100,0.32,AZ,1684103923
400,santa rosa,14.3122,121.1114,301.54,82,78,1.36,PH,1684103696
401,bathsheba,13.2167,-59.5167,301.49,74,40,5.66,BB,1684103924
402,carauari,-4.8828,-66.8958,297.34,97,56,1.33,BR,1684103924
403,shillong,25.5689,91.8831,285.76,89,98,0.77,IN,1684103924
404,geraldton,-28.7667,114.6,284.38,76,0,2.57,AU,1684103924
405,workington,54.6425,-3.5441,282.04,80,24,0.89,GB,1684103924
406,sao jose da coroa grande,-8.8978,-35.1478,299.22,78,77,3.59,BR,1684103924
407,kavaratti,10.5669,72.642,302.23,77,88,3.96,IN,1684103925
408,novosil,52.9739,37.0405,281.81,82,56,2.62,RU,1684103925
409,namibe,-15.1961,12.1522,294.3,80,0,2.26,AO,1684103925
410,chiang klang,19.2938,100.8617,295.29,97,100,0.64,TH,1684103925
411,copperas cove,31.1241,-97.9031,300.75,62,40,2.06,US,1684103674
412,evensk,61.95,159.2333,273.29,82,75,0.36,RU,1684103927
413,banon,40.8382,-1.1909,287.74,44,0,3.09,ES,1684103927
414,kysyl-syr,63.8986,122.7617,277.05,73,100,2.18,RU,1684103927
415,abu kamal,34.4506,40.9171,295.91,27,0,4.31,SY,1684103927
416,hualmay,-11.0964,-77.6139,295.6,76,2,5.03,PE,1684103927
417,okhotsk,59.3833,143.3,277.99,61,87,3.59,RU,1684103928
418,gold coast,-28.0,153.4333,292.61,90,100,4.12,AU,1684103928
419,plettenberg bay,-34.0527,23.3716,287.64,72,99,1.48,ZA,1684103928
420,howard springs,-12.497,131.047,296.1,97,49,2.31,AU,1684103928
421,gorin,51.1983,136.6669,291.48,52,77,5.18,RU,1684103928
422,bo phloi,14.3236,99.5161,297.81,81,39,1.85,TH,1684103929
423,shenzhen,22.5455,114.0683,296.39,96,100,1.04,CN,1684103852
424,yabrud,33.9674,36.6574,288.08,51,21,0.45,SY,1684103929
425,inhambane,-23.865,35.3833,294.53,83,32,1.56,MZ,1684103929
426,norman wells,65.282,-126.8329,294.17,26,20,2.57,CA,1684103929
427,baiyin,36.5583,104.2081,289.95,40,1,0.69,CN,1684103929
428,general roca,-39.0333,-67.5833,289.05,25,54,3.87,AR,1684103720
429,peleduy,59.6289,112.7406,273.17,70,22,3.1,RU,1684103930
430,singkang,2.1006,102.7994,297.49,95,38,1.13,MY,1684103930
431,safaga,26.7292,33.9365,298.91,36,2,4.69,EG,1684103930
432,barcelos,41.5388,-8.6151,289.73,87,56,3.07,PT,1684103930
433,escanaba,45.7453,-87.0646,291.77,29,0,3.6,US,1684103774
434,koungheul,13.9833,-14.8,304.42,29,45,5.36,SN,1684103930
435,hit,33.6416,42.8251,297.41,23,0,4.74,IQ,1684103931
436,gifhorn,52.4833,10.55,287.09,76,100,0.0,DE,1684103931
437,kashi,39.4547,75.9797,293.71,21,0,8.0,CN,1684103931
438,mumbwa,-14.9783,27.0619,289.47,55,29,2.03,ZM,1684103931
439,rach gia,10.0167,105.0833,300.61,80,7,2.26,VN,1684103931
440,graaff-reinet,-32.2522,24.5308,282.55,98,100,4.52,ZA,1684103932
441,batagay-alyta,67.8006,130.4114,270.01,85,100,1.11,RU,1684103932
442,sechura,-5.5569,-80.8222,300.49,63,49,6.82,PE,1684103932
443,ayan,56.45,138.1667,274.73,79,98,4.07,RU,1684103932
444,yulara,-25.2406,130.9889,287.51,60,3,3.88,AU,1684103932
445,el prat de llobregat,41.3278,2.0947,290.43,84,20,1.54,ES,1684103933
446,verkhnevilyuysk,63.4453,120.3167,276.76,59,100,0.92,RU,1684103933
447,anadyr,64.75,177.4833,268.43,74,0,9.0,RU,1684103933
448,lodeynoye pole,60.726,33.5531,282.35,64,100,1.65,RU,1684103933
449,berberati,4.2612,15.7922,295.36,90,100,1.88,CF,1684103933
450,hambantota,6.1241,81.1185,300.59,84,100,8.82,LK,1684103933
451,bulgan,48.8125,103.5347,274.71,47,99,2.6,MN,1684103934
452,fort nelson,58.8053,-122.7002,298.68,29,75,2.06,CA,1684103934
453,salalah,17.0151,54.0924,303.2,74,20,2.57,OM,1684103934
454,tokur,53.1333,132.9,286.4,59,29,3.15,RU,1684103934
455,sungairaya,0.7,108.9,297.8,90,66,2.72,ID,1684103934
456,cap malheureux,-19.9842,57.6142,296.74,82,9,0.89,MU,1684103934
457,presidencia roque saenz pena,-26.7852,-60.4388,291.2,55,0,3.18,AR,1684103935
458,rexburg,43.826,-111.7897,295.14,30,100,3.6,US,1684103935
459,tanabe,33.7333,135.3667,290.95,91,89,1.06,JP,1684103936
460,wenling,28.3669,121.36,293.44,82,89,2.16,CN,1684103936
461,pisz,53.6274,21.8125,284.96,81,59,3.37,PL,1684103936
462,gornopravdinsk,60.05,69.9,273.51,62,71,1.96,RU,1684103937
463,nalut,30.3333,10.85,299.47,32,41,7.76,LY,1684103937
464,yelizovo,53.1873,158.3805,288.23,44,0,7.0,RU,1684103937
465,chhatak,25.0333,91.6667,293.93,87,75,1.78,BD,1684103938
466,ziro,27.6333,93.8333,283.16,96,100,0.62,IN,1684103938
467,belmonte,-15.8631,-38.8828,297.68,83,42,1.85,BR,1684103938
468,yar-sale,66.8333,70.8333,273.77,93,95,6.95,RU,1684103938
469,dalupaon,13.5517,122.9457,300.85,79,66,1.09,PH,1684103938
470,glens falls,43.3095,-73.644,290.86,38,0,5.14,US,1684103939
471,santa fe,-31.6333,-60.7,294.82,72,7,1.79,AR,1684103702
472,piacabucu,-10.4056,-36.4344,298.95,79,100,4.09,BR,1684103661
473,shenjiamen,29.9576,122.298,292.02,87,94,3.33,CN,1684103939
474,singaraja,-8.112,115.0882,296.95,74,9,2.86,ID,1684103939
475,ostashkov,57.1467,33.1075,284.17,70,100,2.93,RU,1684103939
476,clinton,42.587,-82.9199,291.16,46,100,5.66,US,1684103752
477,along,28.1667,94.7667,292.3,99,100,0.69,IN,1684103940
478,xocali,39.913,46.7903,282.8,94,100,1.99,AZ,1684103940
479,voyvozh,62.892,54.9635,276.29,79,93,2.12,RU,1684103940
480,ocampo,21.65,-101.5,296.46,20,67,8.2,MX,1684103940
481,sakakah,29.9697,40.2064,298.91,18,99,2.42,SA,1684103941
482,busia,0.4544,34.0758,291.85,90,78,1.78,UG,1684103941
483,vanimo,-2.6741,141.3028,300.39,87,94,2.12,PG,1684103941
484,batetskiy,58.6461,30.3027,283.28,68,71,1.19,RU,1684103941
485,qasigiannguit,68.8193,-51.1922,271.29,85,67,2.63,GL,1684103941
486,amberley,39.2048,-84.428,297.77,52,20,5.14,US,1684103941
487,torrington,41.8007,-73.1212,291.25,37,95,1.79,US,1684103942
488,berlevag,70.8578,29.0864,280.15,87,100,6.17,NO,1684103942
489,disna,55.568,28.1971,284.62,74,20,2.13,BY,1684103942
490,chlumcany,49.6326,13.3132,283.87,89,100,1.03,CZ,1684103942
491,nogliki,51.8333,143.1667,285.54,65,37,3.74,RU,1684103943
492,nador,35.174,-2.9287,293.29,40,0,1.54,MA,1684103943
493,srednekolymsk,67.45,153.6833,273.99,56,56,0.45,RU,1684103943
494,sioux lookout,50.1001,-91.917,294.19,24,75,3.09,CA,1684103943
495,gravdal,68.1214,13.5031,280.0,88,4,3.89,NO,1684103943
496,maniwaki,46.3834,-75.966,289.36,20,0,4.63,CA,1684103828
497,auki,-8.7676,160.7034,302.54,71,59,0.82,SB,1684103944
498,catamarca,-28.4696,-65.7852,295.7,69,0,4.42,AR,1684103944
499,flin flon,54.7682,-101.865,300.06,22,40,6.17,CA,1684103944
500,fort-shevchenko,44.5086,50.263,289.11,68,100,4.12,KZ,1684103944
501,garmsar,35.2182,52.3409,292.05,42,2,3.93,IR,1684103945
502,mandalgovi,45.7625,106.2708,281.77,45,72,5.26,MN,1684103946
503,leshukonskoye,64.8989,45.7622,279.55,85,98,1.88,RU,1684103946
504,tamorong,17.3333,120.4333,300.13,79,99,0.86,PH,1684103946
505,pisco,-13.7,-76.2167,297.18,64,0,7.72,PE,1684103946
506,muzhi,65.3667,64.6667,276.26,91,100,7.65,RU,1684103946
507,balkhash,46.844,74.9804,285.27,58,100,8.59,KZ,1684103947
508,ust-nera,64.5667,143.2,273.07,72,22,2.03,RU,1684103947
509,grindavik,63.8424,-22.4338,278.41,87,100,2.06,IS,1684103947
510,huarmey,-10.0681,-78.1522,296.92,75,0,4.47,PE,1684103947
511,ushtobe,45.2514,77.9838,289.59,48,83,0.84,KZ,1684103947
512,san quintin,30.4833,-115.95,291.86,65,0,3.86,MX,1684103947
513,houma,29.5958,-90.7195,305.93,61,40,3.6,US,1684103741
514,jacareacanga,-6.2222,-57.7528,297.5,96,100,1.04,BR,1684103948
515,nevel,56.0209,29.9284,283.26,77,42,1.22,RU,1684103948
516,kutum,14.2,24.6667,299.95,19,10,3.27,SD,1684103948
517,energetik,51.7445,58.7934,281.06,67,7,2.72,RU,1684103948
518,tukrah,32.5341,20.5791,299.16,33,78,10.86,LY,1684103948
519,port hedland,-20.3167,118.5667,290.18,42,38,3.09,AU,1684103949
520,sovetskaya gavan,48.9723,140.2878,286.01,55,42,5.55,RU,1684103949
521,chur,46.8499,9.5329,284.33,97,100,0.71,CH,1684103949
522,nishihara,26.1842,127.7558,294.96,78,75,2.06,JP,1684103950
523,uray,60.1247,64.7758,276.55,73,82,3.06,RU,1684103950
524,zlitan,32.4674,14.5687,294.66,71,100,4.35,LY,1684103950
525,thunder bay,48.4001,-89.3168,291.1,22,40,8.75,CA,1684103736
526,goba,7.0167,39.9833,283.55,90,50,2.39,ET,1684103950
527,kenora,49.8167,-94.4337,294.69,26,40,3.6,CA,1684103951
528,grand baie,-20.0182,57.5802,296.73,82,10,0.45,MU,1684103951
529,neftcala,39.3742,49.2472,287.96,70,100,9.64,AZ,1684103951
530,conde,-7.2597,-34.9075,300.85,78,40,3.09,BR,1684103951
531,itarema,-2.9248,-39.9167,299.33,83,43,4.89,BR,1684103951
532,sumenep,-7.0167,113.8667,297.92,79,8,2.99,ID,1684103952
533,birjand,32.8663,59.2211,297.41,17,40,5.14,IR,1684103952
534,saurimo,-9.6608,20.3916,292.6,56,49,1.07,AO,1684103952
535,sovetskoye,52.2861,85.4131,280.3,89,97,4.33,RU,1684103952
536,mahibadhoo,3.7833,72.9667,301.32,79,100,9.33,MV,1684103952
537,adana,36.985,35.2881,292.16,94,40,2.06,TR,1684103953
538,lucea,18.451,-78.1736,298.63,69,43,1.73,JM,1684103953
539,stonewall,50.1344,-97.3268,299.66,26,4,4.06,CA,1684103953
540,los llanos de aridane,28.6585,-17.9182,291.01,70,75,6.69,ES,1684103953
541,cap-aux-meules,47.3821,-61.8597,278.18,81,75,8.75,CA,1684103953
542,ribeira brava,32.65,-17.0667,292.6,68,12,4.34,PT,1684103954
543,nevelsk,46.6733,141.8633,284.05,84,100,5.31,RU,1684103954
544,mercedes,-34.6515,-59.4307,292.51,62,97,3.26,AR,1684103954
545,okha,53.5739,142.9478,282.71,79,45,4.06,RU,1684103954
